,created_at,text,reply_count,retweet_count,favorite_count,topic
274,Wed Jun 30 19:16:46 +0000 2021,"the recent emergence of whole new sectors of work around ‘eco anxiety’ and ‘eco grief’ suggests that if we can’t respond to the climate crisis, at least we can respond to our feelings about it",0,0,1,
275,Wed Jun 30 19:15:52 +0000 2021,"Protecting nature is necessary to address biodiversity loss and the climate crisis simultaneously. Lawyers are pushing for recognition of ecocide as an international crime. Amending what Zevon sang, send lawyers, scientists, and $ https://t.co/dQ4TyPZpvb",0,1,2,
276,Wed Jun 30 19:15:04 +0000 2021,"Climate crisis is having a peak humidity day and not having your pool open because COVID affected the chemical production and no one has it in stock. Oh, wait. That’s just my own crisis. But look, a loose analogy.",0,0,0,
277,Wed Jun 30 19:14:20 +0000 2021,"The Climate Crisis Is a Crime Story https://t.co/NkNbR1CwW7 
We have already lost the night sky.  Will we let carbon's free ride continue to devastate communities across the globe? #TaxCarbonNow",0,1,1,
278,Wed Jun 30 19:14:06 +0000 2021,"PA faces a critical choice: Adopt #RGGI and use the proceeds to ensure a more prosperous transition in coal plant communities and across PA, or reject #RGGI and face coal plant closures without a transition plan. https://t.co/LQ98AWxCo2",0,0,0,
279,Wed Jun 30 19:14:01 +0000 2021,"In an article for Climate Change Business Journal, @GuidehouseESI discusses the history and the future of the greenhouse gas accounting and reporting standard for the financial industry as commitments currently represent $28T in assets: https://t.co/K4mTxXye8O https://t.co/7oTckgzjw5",0,2,1,
280,Wed Jun 30 19:13:08 +0000 2021,Flesh eating parasites multiplying across US due to climate crisis  https://t.co/k0QyOHT3FE,0,0,0,
281,Wed Jun 30 19:13:07 +0000 2021,"Exclusive: Biden's spy chief, Avril Haines, on Russian cyberattacks, the climate crisis and the intelligence community's role in domestic terrorism https://t.co/KQVpWiz1zP https://t.co/mQxPEG0KMI",0,0,0,
282,Wed Jul 14 22:15:48 +0000 2021,"Just 25 big cities, mostly in China, responsible for producing half of greenhouse gas emissions, study finds https://t.co/EBkVYnvVBK",0,0,0,
283,Wed Jul 14 22:15:16 +0000 2021,Costello exaggerated the costs of ageing. Why won’t the Coalition face up to the costs of the climate crisis? https://t.co/YjM7U39TYi,0,0,0,
284,Wed Jul 14 22:14:35 +0000 2021,"Hey @JPMorgan –
We're in a climate crisis. Stop funding oil expansion in the Amazon. Or better yet, stop funding oil development everywhere. The future of the world is literally at stake. #BankingOnAmazonDestruction @standearth @amazonwatch",0,0,1,
285,Wed Jul 14 22:13:30 +0000 2021,"G. W. Bush Says Afghanistan Withdrawal Is a Mistake: 'Breaks My Heart' 

My research speculated that noxious sick waste byproduct from wild animals was a contribution to the greenhouse effect.
Negotiations on 🌎 reconciliation for the matter. https://t.co/e0zepcKOEO",0,0,0,
286,Wed Jul 14 22:12:20 +0000 2021,"Thrilled to meet with young activists of the SOTA chapter of @sunrisemvmt.  We talked about the climate crisis, electrification and affordable housing.  Looking forward to their leadership! https://t.co/gQHAFIHPhi",0,1,6,
287,Wed Jul 14 22:11:57 +0000 2021,"The twelfth generation will be the ungrateful, senseless children we thought were lost to greenhouse gases.",0,0,0,
288,Wed Jul 14 22:11:55 +0000 2021,"This is beyond disgusting, what level of elitism do you have to me on to be so ignorant to the fact you’re causing a climate crisis😥🥴 https://t.co/JjcHO3nGMx",0,0,0,
289,Wed Jul 14 22:10:55 +0000 2021,Handful of cities driving urban greenhouse gas emissions - study https://t.co/OVQHNXjITI,0,0,0,
290,Wed Jul 14 22:10:01 +0000 2021,"VIDEO: Along the California-Oregon border, the #climate crisis is worsening a water crisis decades in the making. @PPICWater’s Jeffrey Mount is interviewed in this in-depth @guardian video on the #Klamath. https://t.co/xZYy8zDZ2Z",0,5,7,
291,Wed Jul 14 22:09:42 +0000 2021,Fossil fuels cause 73% of global greenhouse gas emissions (GHGs). We are boosting algae and yeast biomass to make biofuels more profitable. Blending bioethanol at the pump can cut emissions for gasoline by 10-15%.,0,0,4,
292,Wed Jul 14 22:09:33 +0000 2021,"Labour is in chaos… Disappointing today that the Labour Group upped &amp; left Council because they couldn’t support our amended motion to move the climate change debate onwards &amp; recognise that we are in a full blown climate crisis. The world has moved on from 2019, and the.. 1/5 https://t.co/D01NoD79Wc",7,1,6,
293,Wed Jul 14 22:09:03 +0000 2021,"I would call this a climate crisis
https://t.co/ISPCTHpc9s",0,1,2,
294,Wed Jul 14 22:07:26 +0000 2021,.@MacquarieBank says they want to be a leader in driving climate solutions. So why are they supporting a fracked-gas export facility that would poison communities and exacerbate the climate crisis? #StopRioGrandeLNG #NoLNGintheRGV,0,1,1,
295,Wed Jul 14 22:07:03 +0000 2021,"We are at the beginning of the 'tipping point' in the climate crisis. No, it's not ahead. It's now, but will only intensify. Watch the video and consider that we are anticipating several more feet of sea level rise over yrs. How would it have changed this incident? https://t.co/Qk82qY7fkr",0,0,0,
296,Wed Jul 14 22:06:01 +0000 2021,"I’m hoping to *sea* more plans like this one, @VoiceofOC. Get it? Get it?? https://t.co/QAJMe22DvK",0,0,0,
297,Sun Aug 15 23:56:28 +0000 2021,Help make the voice of the ocean heard within the climate crisis. Join me and sign the petition today https://t.co/DKPJjN3DaG,0,0,0,
298,Sun Aug 15 23:53:01 +0000 2021,.@ILTreasurer Please urge companies that manage and invest IL state pension money to make substantive changes to address the climate crisis. We must divest ALL state funds from fossil fuels!#climateactionnow,0,0,1,
299,Sun Aug 15 23:52:10 +0000 2021,"Heat waves, wildfires &amp; drought: How this summer is a 'preview' of Earth's coming climate crisis https://t.co/BFtKNt2vmy",0,0,0,
300,Sun Aug 15 23:52:07 +0000 2021,"Germany ‘set for biggest rise in greenhouse gases for 30 years’
🤦‍♂️ While article notes an ""increase in consumption of fossil fuels across the building, industrial and transport sectors."" I wonder how much Green Party insistence on shuttering nuclear plays.
https://t.co/jsWrYrhFat",0,0,0,
301,Sun Aug 15 23:52:00 +0000 2021,"Random Dumber Climate Crisis: UN Climate Body Says Irreversible Harm Done To Climate, 2ºC Temperature Rise Minimum Outcome  https://t.co/fXItCQQARD https://t.co/XDWNNybQad",0,0,0,
302,Sun Aug 15 23:51:06 +0000 2021,Something something karma something cost of inaction on the climate crisis something something https://t.co/KJweravC0n,1,9,47,
303,Sun Aug 15 23:50:34 +0000 2021,"According to a report from @ClimateCentral  and @zillow some 4,500 homes, worth $4.6 billion, were built in New Jersey between 2010 and 2016 in areas where, even if global greenhouse gas emissions… @pulitzercenter  https://t.co/vguYMvdc3G  @andrewslewis1",1,2,3,
304,Sun Aug 15 23:49:39 +0000 2021,The media frames the climate crisis as hopeless — but that's because they're hiding the solutions https://t.co/EJpaAEjXZH via @businessinsider,0,0,0,
305,Sun Aug 15 23:48:06 +0000 2021,ven: so I'm 900 degrees due to the greenhouse effect.,0,0,0,
306,Sun Aug 15 23:47:25 +0000 2021,"Bristol UKInfo TwtTimes | New Top story: Introduce charges on carbon emissions to tackle climate crisis and air pollution - Petitions https://t.co/PDJZjNiVO7, see more https://t.co/KaxDQYKoth",0,0,0,
307,Sun Aug 15 23:47:00 +0000 2021,"‘Peanuts in the face of catastrophe’ - or the proverbial drop in the already endangered ocean. #ClimateAction 
https://t.co/XPE8jdi2PS",0,0,1,
308,Sun Aug 15 23:46:58 +0000 2021,Sir David King | Arctic Report | Climate Crisis Advisory Group - YouTube https://t.co/1MD0FntoG5,0,0,0,
309,Sun Aug 15 23:43:25 +0000 2021,"The need to teach our children to think critically has never felt more urgent.  After all, the crisis threatens our country, COVID our health and the climate crisis the only planet we’ve got. If we don’t think critically, we will prove too stupid to live. https://t.co/QZFmeqh2TF",0,0,0,
310,Sun Aug 15 23:42:45 +0000 2021,"Top story: Investing in low-emissions energy is the key to the climate crisis | TheHill https://t.co/jsG8433pF0, see more https://t.co/T6jxIvEylg",0,0,0,
311,Sun Aug 15 23:37:59 +0000 2021,Germany ‘set for biggest rise in greenhouse gases for 30 years’ https://t.co/39ZALga21s,0,0,0,
312,Tue Sep 21 11:29:24 +0000 2021,"“1.2% of the population in low income nations has had at least 1 dose of a Covid vaccine, compared to 82% of middle-upper income nations” 

That has knock on effects for 
- economic stability 
- Contending with other health crises 
- gender equity
-climate crisis

#SDIS21 #UNGA",0,0,0,
313,Tue Sep 21 11:28:47 +0000 2021,'Be realistic!' China imposing 'enormous' costs on UK due to impact climate crisis https://t.co/zSq7tO8mDI,0,0,0,
314,Tue Sep 21 11:26:42 +0000 2021,"Problem is the general public think it's a myth. We will reach 1.5 degree's well before 2030.
Opinion: The climate crisis is a water crisis  https://t.co/KFyZwvdevJ",0,0,0,
315,Tue Sep 21 11:26:23 +0000 2021,"Climate crisis: history will judge failure to act, Johnson says at UN https://t.co/oMkyCaZe4b  What history? Does he think everything will just stagger on?

In other news, judge sentences man to hang and says, I hope it teaches you a lesson.",0,0,0,
316,Tue Sep 21 11:26:13 +0000 2021,"This is what #ClimateChange  looks like ...  Climate change includes both global warming driven by human-induced emissions of greenhouse gases and the resulting large-scale shifts in weather patterns.

WAKE THE FU*K UP people ... https://t.co/a6tWlk5DoO",3,1,3,
317,Tue Sep 21 11:25:03 +0000 2021,"Recent report from @ChathamHouse https://t.co/5sdq9I7Hts In addition to policy detail and delivery mechanisms to support net zero pledges, we need to invest in greenhouse gas removal and research into other climate repair approaches so that we can @RepairClimate",0,0,0,
318,Tue Sep 21 11:24:22 +0000 2021,One question to those contesting elections - What are your plans to mitigate climate crisis?,2,5,10,
319,Tue Sep 21 11:23:35 +0000 2021,"So we have a climate crisis because we're producing too much CO2, and we have a food and drinks crisis because we've run out of CO2! 🤔 What a crazy world we live in. https://t.co/0mAyMXPQOl",0,0,1,
320,Tue Sep 21 11:21:47 +0000 2021,"Boris Johnson: It's ok for my cabinet ministers not to believe in Climate Change because I didn't used to believe in it either.
https://t.co/vcC9AK2XBg",7,20,37,
321,Tue Sep 21 11:21:34 +0000 2021,"Did you know that the significant increase of greenhouse gases (GHG) since the industrial revolution is a major driver to earth warming and the observed climate change? Download the full infographic on our website: https://t.co/Vmvub4nNYn
For Healthcare Professionals Only https://t.co/k9FBOxnOnc",0,0,0,
322,Tue Sep 21 11:21:20 +0000 2021,"Congratulations to Zuellig Pharma’s for being shortlisted for the Sustainable Supply Chain Award at the 2021 World Sustainability Awards. 

Zuellig Pharma is continuously looking for a new and innovative way to improve the sustainability of its fleet

https://t.co/m1RsCv78YS https://t.co/l7ExI29HkU",0,0,0,
323,Tue Sep 21 11:21:09 +0000 2021,"Johnson defends trade secretary after climate crisis denial tweets

No ⁦@BorisJohnson⁩ the facts don’t change. For decades we have had the scientific evidence of climate crisis. You just denied it and broadcast your views widely and irresponsibly https://t.co/jzY3Dm79gD",0,0,0,
324,Tue Sep 21 11:20:20 +0000 2021,"“...the facts change and people change their minds”

Pleased he has changed his mind but facts were there whike he was making political capital from denying them. The facts have only strengthened, the political calculation is what has changed for him.
 https://t.co/CvRo4kGZes",0,0,0,
325,Tue Sep 21 11:20:07 +0000 2021,Are US Republicans finally waking up to the climate crisis? | Global Ideas | DW | 21.09.2021 - https://t.co/ZSZStEozpZ #GoogleAlerts,0,0,0,
326,Tue Sep 21 11:20:06 +0000 2021,#bbcnews #skynews so the supposed climate crisis is caused by rises in co2 but there is a shortage of co2,0,0,0,
327,Thu Jan 28 02:59:50 +0000 2021,There is no climate crisis.  It's all bullshit.,5,1,17,
328,Thu Jan 28 02:58:36 +0000 2021,Giving myself heat stroke with a long bath to prepare for the coming climate crisis,0,0,0,
329,Thu Jan 28 02:58:14 +0000 2021,"Today's climate EO was big news obviously. The summits &amp; offices &amp; statements are all grand, but for me, a couple things stand out: 1) 'eliminating fossil fuel subsidies' line didn't get as much attn as fed leasing moratorium, but could be bigger impact https://t.co/9FjW7GBqsj",1,0,11,
330,Thu Jan 28 02:57:41 +0000 2021,How We Halt the Climate Crisis https://t.co/effxRpeZTu,0,1,1,
331,Thu Jan 28 02:57:05 +0000 2021,"Climate crisis: world is at its hottest for at least 12,000 years – study https://t.co/rMPDorCFzN",0,0,0,
332,Thu Jan 28 02:57:00 +0000 2021,This is a breath of fresh air in a 410 ppm CO2 atmosphere. There’s a lot to love in today’s climate EO: https://t.co/838bc7V2WD https://t.co/sjtioQUxvb,0,0,3,
333,Thu Jan 28 02:56:38 +0000 2021,Biden: 'Time to act' on climate crisis https://t.co/Y3ok15PxsW,0,0,0,
334,Thu Jan 28 02:55:58 +0000 2021,"Tonight I'm crying, not out of the fear my future will be destroyed by the climate crisis and it's effects. But because our elected leaders and news media are finally talking about the climate crisis we're in. There is so much more to do but at the moment I am hopeful. #Maddow",0,0,9,
335,Thu Jan 28 02:55:39 +0000 2021,"I'm trying to share the excitement about Biden's executive orders on climate change, but what I am finding suggests broad strokes &amp; creating offices less than specific policy levers. Am I missing something?

https://t.co/5eo6Ldesuc",7,1,6,
336,Thu Jan 28 02:55:02 +0000 2021,Biden Announces Sweeping Policy Changes to Combat ‘Climate Crisis’ https://t.co/0mUjJBkP5F via EpochTimesUSNews https://t.co/BNYlyLaJgo,0,0,0,
337,Thu Jan 28 02:54:52 +0000 2021,"Top story: FACT SHEET: President Biden Takes Executive Actions to Tackle the Climate Crisis at Home and Abroad, Create Jobs, and Restore Scientific Integrity Across Federal Government | The White House https://t.co/JaYKCqvtmn, see more https://t.co/hZJUEKu6Jh",0,0,0,
338,Thu Jan 28 02:54:15 +0000 2021,Biden rolls out major executive actions to combat the climate crisis https://t.co/8bpj26QXgv via @YouTube,0,0,0,
339,Thu Jan 28 02:53:41 +0000 2021,"John Kerry: UK climate summit is world's 'last best chance' - https://t.co/AkEubY5xdb 

The new US climate envoy says time is running out for the world to address the climate crisis.

BBC News
NewsATW",0,0,0,
340,Thu Jan 28 02:53:16 +0000 2021,I wonder what new restrictions the government is going to put on the auto industry to reduce greenhouse gas emissions...,1,0,0,
341,Thu Jan 28 02:53:15 +0000 2021,https://t.co/jr2yH0AgAf Sierra Club Statement On Biden Executive Order To Tackle The Climate Crisis Abroad,0,0,0,
342,Mon Nov 29 19:49:36 +0000 2021,"Are you aware of the facts of the climate crisis? #crisisquiz #ExtinctionRebellion 
https://t.co/T3999rHlKs",0,0,0,
343,Mon Nov 29 19:48:00 +0000 2021,"""Today's investment will help grow our economy and support Canada's ability to meet its 2030 climate commitments and reach net-zero greenhouse gas emissions by 2050."" 

https://t.co/d2vCqfEUks https://t.co/5d8VEYHGT1",0,0,3,
344,Mon Nov 29 19:47:28 +0000 2021,Rewilding: Organisations which own a third of England’s land sign pact to boost biodiversity and tackle climate crisis https://t.co/F5tQslpfju,0,0,5,
345,Mon Nov 29 19:47:02 +0000 2021,Healthier UK diets linked to lower greenhouse gas emissions https://t.co/QYXNIbUJFt,0,0,0,
346,Mon Nov 29 19:46:35 +0000 2021,"Green R&amp;D fund gets IMO lifeline https://t.co/BV0opcz9t5 
""Countries skirt around the details of tougher measures to reduce greenhouse gas emissions from ships. It’s now six months until those talks resume.""",0,0,0,
347,Mon Nov 29 19:46:35 +0000 2021,"Patrone: Action Justified On Global Climate Crisis But Not Inflation Because...It's A Global Crisis

#abpoli #cdnpoli #onpoli 

https://t.co/wOIirdoXLq https://t.co/kQ51rGekZ4",4,6,11,
348,Mon Nov 29 19:45:11 +0000 2021,"Happy #BCBuyLocalWeek! I celebrated by connecting up Amy Robinson (she/her) at the launch of LOCO BC's report on the economic and carbon impact of shopping local. The findings are astounding, local products:

- have a greenhouse gas reduction benefit of b…https://t.co/WLOpnlL3kl",0,0,0,
349,Mon Nov 29 19:45:01 +0000 2021,"George Bernard Shaw said, “the optimist invents the airplane, the pessimist the parachute.” When it comes to combating the climate crisis, we must not be blindly optimistic, nor overtly pessimistic. https://t.co/yRJdJCMr6Z",0,0,0,
350,Mon Nov 29 19:42:51 +0000 2021,"When employees quit polluting industries fixated on growth, we must support them. 

BanFlightsUSA StayGroundedNet BigIssue NEF rethinkecon 4Day_Week income_movement 

https://t.co/6cLwXcbYPn",0,1,1,
351,Mon Nov 29 19:40:26 +0000 2021,"You may have heard that seaweed can reduce the enteric methane that cattle produce as part of their digestion of cellulose, but how does it, and other feed additives work?

We have an explainer for that 👇👇👇
https://t.co/CASdxxfzqk",0,3,4,
352,Mon Nov 29 19:40:18 +0000 2021,Healthier UK diets linked to lower greenhouse gas emissions https://t.co/TSKlTIywf1 #health #nutrition #diet #meat #plantbased #environment #emissions #GoVegan,0,11,10,
353,Mon Nov 29 19:40:05 +0000 2021,"""2006 the United Nations Food &amp; Agricultural Organization (FAO) reported that livestock accounted for 18% of greenhouse gases. However recently, Worldwatch Institute, a Washington D.C. environmental think-tank, reported that livestock emissions actually account for 51% of GHG's"" https://t.co/T138bvXyAI",1,1,1,
354,Mon Nov 29 19:36:17 +0000 2021,"Join @stuartinnyarea on Wednesday, December 1st at 12:30 PM EST for the next installment of our Fall 2021 Faculty Seminar Series, ""The Climate Crisis and Real Estate."" Register now at https://t.co/ykaIiYdr4K. This seminar will be offered online only. https://t.co/XWCk8ftdZ4",0,2,3,
355,Mon Nov 29 19:35:15 +0000 2021,Rewilding: Organisations which own a third of England’s land sign pact to boost biodiversity and tackle climate crisis - The Independent https://t.co/bQ57RmCCUe,0,0,0,
356,Mon Nov 29 19:35:10 +0000 2021,Then I found this video from 1985 Carl Sagan testifying before US Congress on the problem of pollution and greenhouse gases. Almost 40 years ago! Studies have also proven that there is zero correlation between the public requests and Acts of Parliament.  https://t.co/W0zpM9D1jE,0,1,1,
357,Fri Dec 31 22:57:37 +0000 2021,Places at frontline of climate crisis hurtle towards tipping point as scientists ask how fast we can evacuate - inews https://t.co/15OBJGZSeW,0,0,0,
358,Fri Dec 31 22:56:13 +0000 2021,"Climate Change is real!

Humans cause it!

There really isn't any scientific debate about these two points anymore!

https://t.co/wyZcJGrA05

We Don’t Know How Many People Are Killed By Extreme Weather. This Means Even More People Will Die. https://t.co/bJv7NRLrDf via @paldhous",0,1,0,
359,Fri Dec 31 22:55:50 +0000 2021,2021: a year of #ClimateCrisis in review https://t.co/VXNFD924bp,0,2,2,
360,Fri Dec 31 22:54:59 +0000 2021,"Don't want to worry people, but 2022 told us 'Hold my beer' back in 1973:

""..a dystopian future of dying oceans and year-round humidity, due to the greenhouse effect, resulting in pollution, poverty, overpopulation, euthanasia and depleted resources..""

Happy Ne-urrrrggh https://t.co/aZhDma2sif",0,0,1,
361,Fri Dec 31 22:52:30 +0000 2021,"When people say, “you seem sad, how can I help you cheer up?” and it’s just like “idk, just reverse the irreversible climate crisis so that I don’t have to live with existential dread every day of my life, I guess”",0,0,1,
362,Fri Dec 31 22:52:19 +0000 2021,Organised NYE firework displays damage the environment &amp; wildlife. I propose that each of the 24 timezones nominate a city annually that hosts a display so everyone can enjoy it online. Brings us closer together &amp; helps reinforce the global response to tackling the climate crisis,0,0,0,
363,Fri Dec 31 22:50:24 +0000 2021,"Climate Change is real!

Humans cause it!

There really isn't any scientific debate about these two points anymore!

https://t.co/wyZcJGrA05

‘The Fuse Has Been Blown,’ and the Doomsday Glacier Is Coming for Us All https://t.co/JUbrYHEOUC via @RollingStone",0,0,0,
364,Fri Dec 31 22:48:34 +0000 2021,"follow me - Spanish should eat less meat to limit climate crisis, says minister https://t.co/jqEbfiyWzh - followback https://t.co/B5NMxHRGn8",0,0,0,
365,Fri Dec 31 22:46:41 +0000 2021,"I enjoyed #DontLookUp but a comet isn't the best analogy for inspiring hope and action on the climate crisis. A comet has to be solved by appealling to a small group of people in power to act on all our behalf, but climate won't work like that....",3,3,7,
366,Fri Dec 31 22:44:44 +0000 2021,"THIS IS HOW I SEE THE WORLD…

People sure want to be optimistic about humanity somehow pulling a 180° on the climate crisis.

The chances of this thinking phobic species doing so are about the same chances that everyone will start driving the speed limit.

HOPELESSLY IMPOSSIBLE! https://t.co/BKwzok4qs1",0,0,0,
367,Fri Dec 31 22:44:13 +0000 2021,Spot the climate crisis https://t.co/wP0hHN4bfm,2,8,31,
368,Fri Dec 31 22:43:06 +0000 2021,"The climate crisis is often so hard for me to wrap my head around. I was standing on a windy, chilly beach today looking down at my feet in the ocean when Kyle said “Chelsea look!” and right in front of me was a large, old sea turtle. Hope in the chaos.",0,0,1,
369,Fri Dec 31 22:42:47 +0000 2021,"Iodine in Desert Dust Destroys Ozone - Could Prolong Greenhouse Gas Lifetimes: SciTechDaily https://t.co/T59AAzLvr3 

MORE w/ EcoSearch: https://t.co/9XSheoZZIa",0,0,0,
370,Fri Dec 31 22:41:32 +0000 2021,"Another year goes by, and still we fight for TRUTH and JUSTICE for all people.

The climate crisis is the biggest threat humanity has ever seen. Over 99% of scientists now agree that we are in a dire situation, and that it is caused by human activity. 1/4 https://t.co/nJBwM8IvIJ",1,15,26,
371,Fri Dec 31 22:41:12 +0000 2021,"Our growth has cut the balance between bactèries, plants and animal https://t.co/yLoaOQ4Z6i #ClimateCrisis #environnement #ClimateEmergency #ActOnClimate 
Cutting Greenhouse Gases From Food Production Is Urgent, Scientists Say https://t.co/uVUH9k9Iof",0,0,0,
